,match_id,match_type,date,p1_id,p1_name,p1_club,p1_rank,p1_sets,p1_home,p1_points_gained,p2_id,p2_name,p2_club,p2_rank,p2_sets,p2_home,p2_points_gained,winner_id,p1_prevwins,p2_prevwins,p1_form,p2_form,p1_win,p2_win,points_diff,diff_win,diff_positive
16050,219493,אליפות חיפה הפתוחה,2019-12-27,2057,יובל וולפרט,הפועל עירוני נוף הגליל,677.5,3,,4.9,985,ולדימיר שנדרנקו,כרמל מרכזי טניס שולחן חיפה,587.5,2,,-7.000000000000001,2057,0,0,6.170000000000001,-4.0,1,0,90.0,1,1
16051,218968,רנקליסט 2 - ג,2019-12-23,2057,יובל וולפרט,הפועל עירוני נוף הגליל,677.5,3,,4.9,1526,דיאגו שיקינסקי,הפועל עירוני נוף הגליל,588.7,0,,-7.000000000000001,2057,4,0,-1.5499999999999998,-6.000000000000001,1,0,88.79999999999995,1,1
16052,215159,מאסטרס כרמיאל מס' 3,2019-12-07,2057,יובל וולפרט,הפועל עירוני נוף הגליל,677.5,2,,-3.5,2633,ליאור שפיגלמן,הישגי כרמיאל,679.4,3,,2.45,2633,0,2,-14.1,-1.5300000000000005,0,1,-1.8999999999999773,-1,0
16053,215153,מאסטרס כרמיאל מס' 3,2019-12-07,2057,יובל וולפרט,הפועל עירוני נוף הגליל,677.5,3,,4.9,2606,איגור נובק,אליצור קריית אתא,580.4,2,,-7.000000000000001,2057,0,1,-22.5,-12.0,1,0,97.10000000000002,1,1
16054,214684,ליגת ארצית גברים 2019-2020,2019-12-04,2057,יובל וולפרט,הפועל עירוני נוף הגליל,677.5,1,1.0,-6.0,2629,אלכסנדר שפירו,אליצור קריית אתא,634.3,3,0.0,6.0,2629,0,0,-9.0,0.0,0,1,43.200000000000045,-1,1
16055,214680,ליגת ארצית גברים 2019-2020,2019-12-04,2057,יובל וולפרט,הפועל עירוני נוף הגליל,677.5,1,1.0,-6.0,1989,אולג לנגרמן,אליצור קריית אתא,631.4,3,0.0,6.0,1989,0,0,-9.0,7.0,0,1,46.10000000000002,-1,1
16056,213392,ליגת ארצית גברים 2019-2020,2019-11-27,2057,יובל וולפרט,הפועל עירוני נוף הגליל,678.6,0,0.0,-3.0,1715,עדי רוזנבאום,מכבי זאב זכרון יעקב,807.3,3,1.0,3.0,1715,0,0,0.0,0.0,0,1,-128.69999999999993,-1,0
16057,204784,מאסטרס כרמיאל מס' 1,2019-10-12,2057,יובל וולפרט,הפועל עירוני נוף הגליל,691.9,0,,-4.9,2633,ליאור שפיגלמן,הישגי כרמיאל,618.8,3,,3.43,2633,0,1,-4.0,-3.0000000000000004,0,1,73.10000000000002,-1,1
16058,198898,אליפויות איזוריות קיץ 1,2019-07-11,2057,יובל וולפרט,הפועל עירוני נוף הגליל,927.9,3,,2.1,4459,בר אושר עובדיה,עמותת קריית מוצקין,620.4,2,,-3.0000000000000004,2057,0,0,-9.0,10.2,1,0,307.5,1,1
16059,198896,אליפויות איזוריות קיץ 1,2019-07-11,2057,יובל וולפרט,הפועל עירוני נוף הגליל,927.9,0,,-7.0,2606,איגור נובק,אליצור קריית אתא,738.5,3,,4.9,2606,0,0,0.1,-17.0,0,1,189.39999999999998,-1,1
16060,197909,אליפות שבועות כרמיאל,2019-06-15,2057,יובל וולפרט,הפועל עירוני נוף הגליל,930.7,1,,-5.6,188,גיא צבי,הפועל האקדמיה לטניס שולחן מטה יהודה,805.9,3,,3.92,188,0,0,0.0,-14.0,0,1,124.80000000000007,-1,1
16061,194814,רנקליסט-5 2018-19 רמה ב',2019-05-12,2057,יובל וולפרט,הפועל עירוני נוף הגליל,906.3,0,,-1.0,631,טל טילקין,הישגי כרמיאל,1517.0,3,,1.0,631,0,0,-9.0,12.0,0,1,-610.7,-1,0
16062,193507,אליפות פסח כרמיאל,2019-04-22,2057,יובל וולפרט,הפועל עירוני נוף הגליל,918.3,0,,-5.6,2633,ליאור שפיגלמן,הישגי כרמיאל,816.0,3,,3.92,2633,0,0,-6.000000000000001,-3.57,0,1,102.29999999999995,-1,1
16063,191544,רנקליסט-4 2018-19 רמה ג',2019-04-04,2057,יובל וולפרט,הפועל עירוני נוף הגליל,918.3,3,,4.2,1526,דיאגו שיקינסקי,הפועל עירוני נוף הגליל,775.5,2,,-6.000000000000001,2057,3,0,24.0,-36.0,1,0,142.79999999999995,1,1
16064,187981,ליגת ארצית גברים 2018-2019,2019-03-27,2057,יובל וולפרט,הפועל עירוני נוף הגליל,855.3,1,0.0,-2.0,624,עידן טרוסמן,אליצור קריית אתא,1116.2,3,1.0,2.0,624,0,0,40.0,16.0,0,1,-260.9000000000001,-1,0
16065,185839,גביע המדינה 2018-19,2019-03-12,2057,יובל וולפרט,הפועל עירוני נוף הגליל,855.3,3,1.0,8.0,1540,עירן ברנזון,הפועל עירוני צפת,806.7,2,0.0,-8.0,2057,1,0,0.0,-14.0,1,0,48.59999999999991,1,1
16066,185842,גביע המדינה 2018-19,2019-03-12,2057,יובל וולפרט,הפועל עירוני נוף הגליל,855.3,2,1.0,-5.0,1532,אברהם שטרן,הפועל עירוני צפת,855.2,3,0.0,5.0,1532,0,0,13.0,6.0,0,1,0.09999999999990905,-1,1
16067,180928,ליגת ארצית גברים 2018-2019,2019-02-27,2057,יובל וולפרט,הפועל עירוני נוף הגליל,825.4,3,1.0,9.0,526,גילעד הוזליך,טניס שולחן חיפה,806.7,0,0.0,-9.0,2057,0,0,5.0,-6.0,1,0,18.699999999999932,1,1
16068,179180,ליגת ארצית גברים 2018-2019,2019-02-13,2057,יובל וולפרט,הפועל עירוני נוף הגליל,825.4,3,0.0,9.0,1540,עירן ברנזון,הפועל עירוני צפת,804.7,0,1.0,-9.0,2057,0,0,7.6,6.0,1,0,20.699999999999932,1,1
16069,180448,רנקליסט-3 2018-19 רמה ג',2019-02-10,2057,יובל וולפרט,הפועל עירוני נוף הגליל,825.4,3,,6.3,1526,דיאגו שיקינסקי,הפועל עירוני נוף הגליל,806.6,2,,-9.0,2057,1,0,1.2999999999999998,-17.8,1,0,18.799999999999955,1,1
16070,180437,רנקליסט-3 2018-19 רמה ג',2019-02-10,2057,יובל וולפרט,הפועל עירוני נוף הגליל,825.4,3,,6.3,1526,דיאגו שיקינסקי,הפועל עירוני נוף הגליל,806.6,2,,-9.0,2057,1,0,1.2999999999999998,-17.8,1,0,18.799999999999955,1,1
16071,284973,ליגת ארצית גברים 2021-2022,2021-12-22,4650,רועי חלמיש,בית''ר ראשון לציון,809.3,3,0.0,8.0,6350,עידו אמיגה,הפועל ירושלים,772.7,2,1.0,-8.0,4650,2,2,3.5,-1.0,1,0,36.59999999999991,1,1
16072,282816,אליפות החורף רעננה,2021-12-18,4650,רועי חלמיש,בית''ר ראשון לציון,809.3,3,,13.5,6929,אריאל אזנקוט,מכבי שהם,794.0,2,,-9.0,4650,0,0,-1.0,48.4,1,0,15.299999999999955,1,1
16073,277772,אליפות קריית אונו (2) נובמבר 2021,2021-11-20,4650,רועי חלמיש,בית''ר ראשון לציון,783.5,1,,-4.9,6350,עידו אמיגה,הפועל ירושלים,720.8,3,,3.43,6350,2,1,-21.1,0.75,0,1,62.700000000000045,-1,1
16074,276821,משחקי מבחן לתחרות WTT באילת 2021,2021-11-12,4650,רועי חלמיש,בית''ר ראשון לציון,783.5,0,,-12.0,6174,עידן עופר,מכבי רחובות,677.8,3,,18.0,6174,2,0,-17.5,-22.0,0,1,105.70000000000005,-1,1
16075,277285,משחקי מבחן לתחרות WTT באילת 2021,2021-11-12,4650,רועי חלמיש,בית''ר ראשון לציון,783.5,3,,15.0,2720,גלעד לוין,בית''ר ראשון לציון,793.4,2,,-10.0,4650,1,4,-44.5,-64.35,1,0,-9.899999999999977,1,0
16076,277282,משחקי מבחן לתחרות WTT באילת 2021,2021-11-12,4650,רועי חלמיש,בית''ר ראשון לציון,783.5,3,,10.5,4654,אלמוג בעל צדקה,בית''ר ראשון לציון,699.6,0,,-7.0,4650,1,3,-40.0,-37.57,1,0,83.89999999999998,1,1
16077,277229,משחקי מבחן לתחרות WTT באילת 2021,2021-11-11,4650,רועי חלמיש,בית''ר ראשון לציון,783.5,0,,-7.5,2720,גלעד לוין,בית''ר ראשון לציון,793.4,3,,11.25,2720,1,3,-30.5,-91.4,0,1,-9.899999999999977,-1,0
16078,276596,אליפות ראשון לציון-למוזמנים בלבד סבב 3,2021-11-07,4650,רועי חלמיש,בית''ר ראשון לציון,783.5,2,,-4.9,4654,אלמוג בעל צדקה,בית''ר ראשון לציון,699.6,3,,3.43,4654,1,2,-4.6,-4.0,0,1,83.89999999999998,-1,1
16079,275127,אליפות לוד 30.10.21,2021-10-30,4650,רועי חלמיש,בית''ר ראשון לציון,764.7,3,,8.4,3035,עידו טל,מכבי גדרה,796.3,2,,-12.000000000000002,4650,0,0,-22.14,-13.8,1,0,-31.59999999999991,1,0
16080,274504,ליגת ארצית גברים 2021-2022,2021-10-26,4650,רועי חלמיש,בית''ר ראשון לציון,764.7,3,0.0,9.0,1772,עופר פוקס,מכבי שהם,741.5,1,1.0,-9.0,4650,0,0,-25.14,-7.0,1,0,23.200000000000045,1,1
16081,273231,ליגת ארצית גברים 2021-2022,2021-10-13,4650,רועי חלמיש,בית''ר ראשון לציון,764.7,2,1.0,-12.0,6350,עידו אמיגה,הפועל ירושלים,486.6,3,0.0,12.0,6350,2,0,7.0,0.0,0,1,278.1,-1,1
16082,270431,אליפות פתח תקווה 20.8.21,2021-08-20,4650,רועי חלמיש,בית''ר ראשון לציון,747.2,3,,6.3,6174,עידן עופר,מכבי רחובות,735.1,0,,-9.0,4650,1,0,-10.7,-33.120000000000005,1,0,12.100000000000023,1,1
16083,269670,אליפות לוד 14.8.21,2021-08-14,4650,רועי חלמיש,בית''ר ראשון לציון,747.2,3,,6.3,6174,עידן עופר,מכבי רחובות,735.1,0,,-9.0,4650,0,0,-10.0,-20.55,1,0,12.100000000000023,1,1
16084,269083,אליפות ראשון למוזמנים בלבד קיץ סבב 2,2021-07-30,4650,רועי חלמיש,בית''ר ראשון לציון,735.5,3,,4.9,2369,הילי ברבי,הפועל לוד,683.2,0,,-7.000000000000001,4650,1,0,-41.0,-2.0,1,0,52.299999999999955,1,1
16085,268394,ליגה קדטים 2020-2021,2021-07-15,4650,רועי חלמיש,בית''ר ראשון לציון,735.5,0,0.0,-5.0,2720,גלעד לוין,טנ''ש נס ציונה,734.7,3,1.0,5.0,2720,1,2,-13.0,4.0,0,1,0.7999999999999545,-1,1
16086,263068,אליפות ראשון לציון-למוזמנים בלבד סבב 5,2021-06-24,4650,רועי חלמיש,בית''ר ראשון לציון,680.3,3,,6.3,2369,הילי ברבי,הפועל לוד,679.0,1,,-9.0,4650,0,0,-8.0,-1.02,1,0,1.2999999999999545,1,1
16087,259289,אליפות ראשון למוזמנים בלבד סבב 4,2021-06-04,4650,רועי חלמיש,בית''ר ראשון לציון,680.3,3,,3.5,4654,אלמוג בעל צדקה,בית''ר ראשון לציון,495.7,0,,-5.0,4650,0,2,-4.27,-8.08,1,0,184.59999999999997,1,1
16088,258928,ליגת א גברים 2020-2021,2021-06-02,4650,רועי חלמיש,בית''ר ראשון לציון,680.3,3,1.0,2.0,6350,עידו אמיגה,הפועל ירושלים,185.2,0,0.0,-2.0,4650,1,0,0.7300000000000004,-2.0,1,0,495.09999999999997,1,1
16089,258352,סבב מחבט הזהב - תחרות מס.2 - קריית אונו,2021-05-29,4650,רועי חלמיש,בית''ר ראשון לציון,618.6,3,,7.0,4167,טומי גרינפלד,בית''ר ראשון לציון,625.5,2,,-10.0,4650,1,2,-6.27,-11.0,1,0,-6.899999999999977,1,0
16090,258241,אליפות ראשון לציון-למוזמנים בלבד סבב 3,2021-05-28,4650,רועי חלמיש,בית''ר ראשון לציון,618.6,0,,-5.6,4654,אלמוג בעל צדקה,בית''ר ראשון לציון,480.5,3,,3.92,4654,0,1,-4.000000000000001,-9.0,0,1,138.10000000000002,-1,1
16091,257717,ליגת א גברים 2020-2021,2021-05-26,4650,רועי חלמיש,בית''ר ראשון לציון,618.6,3,0.0,2.0,6350,עידו אמיגה,הפועל ירושלים,150.5,0,1.0,-2.0,4650,0,0,0.0,0.0,1,0,468.1,1,1
16092,257062,אליפות פתח תקווה,2021-05-08,4650,רועי חלמיש,בית''ר ראשון לציון,618.6,3,,11.2,986,משה באבא,הפועל ארנון רמת גן,755.7,0,,-16.0,4650,1,0,26.22,-63.0,1,0,-137.10000000000002,1,0
16093,256155,אליפות שוהם -חזרה לשגרה,2021-05-01,4650,רועי חלמיש,בית''ר ראשון לציון,618.6,0,,-11.2,6771,אור מגן,הפועל פתח תקווה,171.5,3,,7.839999999999999,6771,1,0,49.42,7.699999999999999,0,1,447.1,-1,1
16094,256203,אליפות שוהם -חזרה לשגרה,2021-05-01,4650,רועי חלמיש,בית''ר ראשון לציון,618.6,3,,1.4,6771,אור מגן,הפועל פתח תקווה,171.5,0,,-2.0,4650,1,0,36.82,17.54,1,0,447.1,1,1
16095,254902,סבב מחבט הזהב - תחרות מס.1-קריית אונו,2021-04-24,4650,רועי חלמיש,בית''ר ראשון לציון,521.8,3,,1.4,6771,אור מגן,הפועל פתח תקווה,75.2,0,,-2.0,4650,0,0,43.72,-2.0,1,0,446.59999999999997,1,1
16096,254618,סבב מחבט הזהב - תחרות מס.1-קריית אונו,2021-04-24,4650,רועי חלמיש,בית''ר ראשון לציון,521.8,3,,14.0,958,יפתח נשרי,אופק קריית אונו,701.6,1,,-20.0,4650,0,0,31.12,0.0,1,0,-179.80000000000007,1,0
16097,254615,סבב מחבט הזהב - תחרות מס.1-קריית אונו,2021-04-24,4650,רועי חלמיש,בית''ר ראשון לציון,521.8,3,,16.8,986,משה באבא,הפועל ארנון רמת גן,749.8,0,,-24.000000000000004,4650,0,0,28.32,-11.0,1,0,-228.0,1,0
16098,253954,אליפות ראשון לציון-למוזמנים בלבד סבב 2,2021-04-23,4650,רועי חלמיש,בית''ר ראשון לציון,521.8,3,,14.0,948,דניאל בהונקר,מכבי רחובות,700.3,2,,-20.0,4650,1,2,-2.0,-16.0,1,0,-178.5,1,0
16099,248243,תחרות נס ציונה חנוכה 2020,2020-12-18,4650,רועי חלמיש,בית''ר ראשון לציון,456.0,2,,-1.4,4340,גילי אנגלר,טנ''ש נס ציונה,843.1,3,,0.98,4340,0,2,6.300000000000001,0.98,0,1,-387.1,-1,0
16100,248238,תחרות נס ציונה חנוכה 2020,2020-12-18,4650,רועי חלמיש,בית''ר ראשון לציון,456.0,3,,16.8,2720,גלעד לוין,טנ''ש נס ציונה,663.7,2,,-24.000000000000004,4650,0,2,-11.9,34.0,1,0,-207.70000000000005,1,0
16101,247178,תחרות דירוג חזרה לשגרה,2020-12-04,4650,רועי חלמיש,בית''ר ראשון לציון,456.0,0,,-6.0,4167,טומי גרינפלד,בית''ר ראשון לציון,507.6,3,,9.0,4167,1,1,-6.5,5.0,0,1,-51.60000000000002,-1,0
16102,247155,תחרות דירוג חזרה לשגרה,2020-12-04,4650,רועי חלמיש,בית''ר ראשון לציון,456.0,0,,-4.5,3055,רן מלינגר,הפועל גליל תחתון,618.1,3,,6.75,3055,0,0,-8.0,-1.0,0,1,-162.10000000000002,-1,0
16103,246227,גביע השגריר 2020,2020-08-27,4650,רועי חלמיש,בית''ר ראשון לציון,430.5,0,,-4.5,2720,גלעד לוין,טנ''ש נס ציונה,613.7,3,,6.75,2720,0,1,11.4,0.0,0,1,-183.20000000000005,-1,0
16104,245698,"אליפות מועדון בית""ר ראשון-סבב 4",2020-08-21,4650,רועי חלמיש,בית''ר ראשון לציון,430.5,3,,16.8,948,דניאל בהונקר,מכבי רחובות,702.4,1,,-24.000000000000004,4650,0,2,13.2,-24.02,1,0,-271.9,1,0
16105,245438,"אליפות מועדון בית""ר ראשון לציון- סבב3",2020-08-14,4650,רועי חלמיש,בית''ר ראשון לציון,430.5,2,,-1.4,1526,דיאגו שיקינסקי,הפועל עירוני נוף הגליל,665.8,3,,0.98,1526,0,0,19.06,-12.0,0,1,-235.29999999999995,-1,0
16106,244804,"אליפות מועדון בית""ר ראשון למוזמנים -סבב 2",2020-08-07,4650,רועי חלמיש,בית''ר ראשון לציון,430.5,3,,19.6,188,גיא צבי,הפועל האקדמיה לטניס שולחן מטה יהודה,758.2,1,,-28.000000000000004,4650,0,0,0.4600000000000004,0.0,1,0,-327.70000000000005,1,0
16107,243968,"אליפות מועדון בית""ר ראשון לציון למוזמנים",2020-07-31,4650,רועי חלמיש,בית''ר ראשון לציון,403.7,1,,-1.4,4340,גילי אנגלר,טנ''ש נס ציונה,779.3,3,,0.98,4340,0,1,2.8600000000000003,-7.160000000000001,0,1,-375.59999999999997,-1,0
16108,243300,ליגת א גברים 2019-2020,2020-07-05,4650,רועי חלמיש,בית''ר ראשון לציון,403.7,0,1.0,-2.0,4340,גילי אנגלר,טנ''ש נס ציונה,779.3,3,0.0,2.0,4340,0,0,-4.0,-14.0,0,1,-375.59999999999997,-1,0
16109,243306,ליגת א גברים 2019-2020,2020-07-05,4650,רועי חלמיש,בית''ר ראשון לציון,403.7,1,1.0,-2.0,2720,גלעד לוין,טנ''ש נס ציונה,610.5,3,0.0,2.0,2720,0,0,-4.0,-25.0,0,1,-206.8,-1,0
16110,242404,ליגת א גברים 2019-2020,2020-06-28,4650,רועי חלמיש,בית''ר ראשון לציון,406.7,1,0.0,-2.0,948,דניאל בהונקר,מכבי רחובות,689.4,3,1.0,2.0,948,0,1,0.0,0.0,0,1,-282.7,-1,0
16111,230947,רנקליסט 3 - דרג ב,2020-02-13,4650,רועי חלמיש,בית''ר ראשון לציון,375.9,1,,-5.0,4304,מתן פוקס,בית''ר ראשון לציון,400.2,3,,5.0,4304,3,1,-15.4,-20.0,0,1,-24.30000000000001,-1,0
16112,229495,אליפות ראשון לציון -סבב 7,2020-02-10,4650,רועי חלמיש,בית''ר ראשון לציון,375.9,0,,-1.4,948,דניאל בהונקר,מכבי רחובות,653.8,3,,0.98,948,0,0,-21.0,4.0,0,1,-277.9,-1,0
16113,227592,ליגות נוער 2019-2020,2020-02-03,4650,רועי חלמיש,בית''ר ראשון לציון,375.9,1,0.0,-7.0,4167,טומי גרינפלד,בית''ר ראשון לציון,323.1,3,1.0,7.0,4167,1,0,-9.04,-13.46,0,1,52.799999999999955,-1,1
16114,226300,אליפות ראשון לציון-תחרות 6,2020-01-29,4650,רועי חלמיש,בית''ר ראשון לציון,346.5,0,,-7.0,4654,אלמוג בעל צדקה,בית''ר ראשון לציון,193.1,3,,4.9,4654,0,0,1.96,1.92,0,1,153.4,-1,1
16115,286447,ליגת על גברים 2021-2022,2021-12-28,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,807.8,0,1.0,0.0,801,איתמר אברמוב,מכבי זאב זכרון יעקב,0.0,3,0.0,-0.0,801,0,0,-1.0,0.0,0,1,807.8,-1,1
16116,248793,ליגת על גברים 2020-2021,2021-02-16,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,733.8,2,0.0,-1.5,631,טל טילקין,הישגי כרמיאל,1272.3,3,1.0,2.25,631,0,3,-4.0,-9.25,0,1,-538.5,-1,0
16117,227004,מאסטרס -5 1.2.20,2020-02-01,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,764.9,3,,4.9,3168,עידו ליבוביץ,עירוני גבעתיים,680.0,1,,-7.000000000000001,877,0,0,-9.5,1.96,1,0,84.89999999999998,1,1
16118,225956,ליגת על גברים 2019-2020,2020-01-28,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,767.9,0,0.0,-1.5,631,טל טילקין,הישגי כרמיאל,1240.6,3,1.0,2.25,631,0,2,0.0,-21.25,0,1,-472.69999999999993,-1,0
16119,184864,אליפות ישראל ה-65 בטניס שולחן 2019,2019-03-21,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,1017.5,3,,10.0,948,דניאל בהונקר,מכבי רחובות,863.0,0,,-5.0,877,0,0,-7.0,-19.08,1,0,154.5,1,1
16120,173634,מאסטרס כרמיאל-4,2019-01-05,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,1014.0,1,,-2.8,2620,אורי אלמור,מכבי זאב זכרון יעקב,1044.7,3,,1.96,2620,0,0,2.45,-2.0,0,1,-30.700000000000045,-1,0
16121,146785,ליגות גברים 2017-2018,2018-02-13,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,985.2,3,0.0,12.0,657,אביב הלפרן,הישגי כרמיאל,993.5,0,1.0,-10.0,877,0,0,15.2,-11.8,1,0,-8.299999999999955,1,0
16122,146787,ליגות גברים 2017-2018,2018-02-13,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,985.2,3,0.0,19.2,626,נתן סגל,הישגי כרמיאל,1133.0,1,1.0,-16.0,877,0,0,8.0,-8.36,1,0,-147.79999999999995,1,0
16123,140035,ליגות גברים 2017-2018,2018-01-16,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,950.4,3,1.0,24.0,926,שימי אסרף,הפועל עירוני נוף הגליל,1122.7,1,0.0,-20.0,877,0,1,-4.0,-15.0,1,0,-172.30000000000007,1,0
16124,137680,ליגות גברים 2017-2018,2017-12-26,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,968.4,0,1.0,-2.4,631,טל טילקין,הישגי כרמיאל,1201.5,3,0.0,2.88,631,0,1,-15.6,-11.29,0,1,-233.10000000000002,-1,0
16125,137661,ליגות גברים 2017-2018,2017-12-26,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,968.4,2,1.0,-6.0,1715,עדי רוזנבאום,מכבי זאב זכרון יעקב,986.5,3,0.0,7.199999999999999,1715,0,1,-12.0,10.08,0,1,-18.100000000000023,-1,0
16126,137683,ליגות גברים 2017-2018,2017-12-26,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,968.4,2,1.0,-9.6,2012,מארק פולובץ,הישגי כרמיאל,825.3,3,0.0,11.52,2012,1,0,-8.4,-5.0,0,1,143.10000000000002,-1,1
16127,131154,ליגות גברים 2017-2018,2017-11-19,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,953.3,0,1.0,-3.6,926,שימי אסרף,הפועל עירוני נוף הגליל,1101.8,3,0.0,4.32,926,0,0,3.640000000000001,-38.02,0,1,-148.5,-1,0
16128,128218,משחקי דירוג סיבוב 1 - שלב ג',2017-11-03,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,953.3,3,,4.2,1564,יבגני מקלר,הפועל חיפה,806.7,0,,-6.000000000000001,877,0,0,-47.0,-6.000000000000001,1,0,146.5999999999999,1,1
16129,110643,מאסטרס כרמיאל-6 - 2016-17,2017-03-04,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,974.6,0,,-2.1,705,עידו אטקין,עירוני גבעתיים,1078.2,3,,1.47,705,0,0,4.76,0.0,0,1,-103.60000000000002,-1,0
16130,110605,מאסטרס כרמיאל-6 - 2016-17,2017-03-04,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,974.6,3,,2.8,2012,מארק פולובץ,הישגי כרמיאל,688.6,2,,-4.0,877,0,0,-0.1400000000000001,5.88,1,0,286.0,1,1
16131,104203,ליגות גברים 2016-2017,2017-02-07,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,974.6,0,1.0,-2.4,684,גיא קוחלי,כרמל מרכזי טניס שולחן חיפה,1304.7,3,0.0,2.88,684,0,3,-6.0,2.88,0,1,-330.1,-1,0
16132,102801,ליגות גברים 2016-2017,2017-01-24,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,995.0,0,0.0,-6.0,631,טל טילקין,הישגי כרמיאל,991.3,3,1.0,7.199999999999999,631,0,0,0.0,0.0,0,1,3.7000000000000455,-1,1
16133,97944,ליגות גברים 2016-2017,2016-12-20,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,1015.4,0,0.0,-3.6,684,גיא קוחלי,כרמל מרכזי טניס שולחן חיפה,1180.9,3,1.0,4.32,684,0,2,0.0,2.88,0,1,-165.5000000000001,-1,0
16134,95866,ליגות גברים 2016-2017,2016-11-29,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,1004.6,3,1.0,7.2,1512,אלעד אסרף,הפועל עירוני נוף הגליל,882.2,0,0.0,-6.0,877,0,0,-7.36,0.0,1,0,122.39999999999998,1,1
16135,81362,אליפות הפועל 2016,2016-03-23,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,991.6,3,,7.0,970,ציגי דיקשטיין,עירוני גבעתיים,1025.8,2,,-7.0,877,0,0,-5.0,4.0,1,0,-34.19999999999993,1,0
16136,77092,ליגות גברים 2015-2016,2016-01-17,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,1024.6,0,0.0,-5.0,684,גיא קוחלי,כרמל מרכזי טניס שולחן חיפה,1071.7,3,1.0,5.0,684,0,1,-29.0,0.0,0,1,-47.100000000000136,-1,0
16137,76056,ליגות גברים 2015-2016,2016-01-03,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,1024.6,0,1.0,-29.0,2629,אלכסנדר שפירו,אליצור קריית אתא,401.0,3,0.0,29.0,2629,1,0,1.0,22.0,0,1,623.5999999999999,-1,1
16138,73909,ליגות גברים 2015-2016,2015-12-20,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,1026.6,3,1.0,1.0,1940,שמעון פקטרמן,הפועל טירת הכרמל,611.4,2,0.0,-1.0,877,0,0,-8.0,-25.0,1,0,415.19999999999993,1,1
16139,71364,ליגות גברים 2015-2016,2015-12-06,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,1026.6,0,1.0,-8.0,996,שמעון בוזגן,הפועל עירוני נוף הגליל,922.6,3,0.0,8.0,996,0,0,-16.0,0.0,0,1,103.99999999999989,-1,1
16140,71366,ליגות גברים 2015-2016,2015-12-06,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,1026.6,3,1.0,0.0,2644,זאב סהר,הפועל עירוני נוף הגליל,345.0,0,0.0,-0.0,877,0,0,-24.0,5.0,1,0,681.5999999999999,1,1
16141,70440,ליגות גברים 2015-2016,2015-11-22,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,1039.6,2,1.0,-10.0,685,יניב קרמזין,כרמל מרכזי טניס שולחן חיפה,874.9,3,0.0,10.0,685,0,0,-6.0,0.0,0,1,164.69999999999993,-1,1
16142,70442,ליגות גברים 2015-2016,2015-11-22,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,1039.6,2,1.0,-6.0,684,גיא קוחלי,כרמל מרכזי טניס שולחן חיפה,997.8,3,0.0,6.0,684,0,0,-10.0,6.0,0,1,41.799999999999955,-1,1
16143,69456,ליגות גברים 2015-2016,2015-11-08,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,1039.6,3,1.0,0.0,2629,אלכסנדר שפירו,אליצור קריית אתא,300.0,1,0.0,-0.0,877,0,0,0.0,0.0,1,0,739.5999999999999,1,1
16144,59917,אליפות ישראל ה-61 בטניס שולחן,2015-04-07,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,1127.8,1,,-14.0,523,יבגני ספוזניקוב,הפועל אשדוד,1047.0,3,,28.0,523,0,0,12.0,-5.0,0,1,80.79999999999995,-1,1
16145,46652,ליגות גברים 2014-2015,2015-01-25,877,ניקולאי שר,כרמל מרכזי טניס שולחן חיפה,1159.8,3,0.0,1.0,1540,עירן ברנזון,הפועל עירוני צפת,683.8,0,1.0,-1.0,877,1,0,-20.0,0.0,1,0,476.0,1,1
